ID EVENT uniek	E_aantal keer vermeld	Titel	DATUM KRANT	Onderwerp	Thema's_categorie	city	country	continent	spreker_samengevoegd	organisator1_gestandaardiseerd	Locatie	Locatie_gestandaardiseerd	STAD STANDAARD_GEGROEPEERD	period
EID946	1.0	Le Peuple	1903-11-17 00:00:00	"""la brillante soirée organisée par les Enfants du Peuple, du Vooruit de Gand. Le citoyen Bogaert, directeur des Enfants du Vooruit, donnera une conférence avec projections lumineuses et prendra comme sujet: Rome et le Vatican. Le programme étant du meilleur choix, nul doute que la salle des fêtes sera comble"""	travel	Rome, Vaticaan	Italië	Europa	BogaertsA.	les Enfants du Peuple du Vooruit	vaste salle des fêtes de la Maison du Peuple		Rest	1902-1904
EID1909	1.0	Le Peuple	1914-01-15 00:00:00	Le Tyrol (traversée des Dolomites)	travel		Oostenrijk, Italië	Europa	MathieuxFernand	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	Université Populaire	Aux Armes de Forest	Brussel	1914-1918
EID1977	1.0	Le Peuple	1914-01-25 00:00:00	La Province de Québec	travel	Québec	Canada	Amerika	CornezPaul 	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	L'Essor intellectuel; Université populaire	L'Essor intellectuel	Brussel	1914-1918
EID2024	1.0	Le Peuple	1914-02-01 00:00:00	La Normandie et le Mont Saint-Michel	travel	Normandië, Le Mont-Saint-Michel	Frankrijk	Europa	TitzLouis	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	L'Essor intellectuel	L'Essor intellectuel	Brussel	1914-1918
EID2069	1.0	Le Peuple	1914-02-08 00:00:00	L'Algérie	travel		Algerije	Afrika	Idiers	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	Université populaire	L'Essor intellectuel	Brussel	1914-1918
EID2400	1.0	Le Peuple	1914-03-29 00:00:00	A travers la Russie	travel		Rusland	Europa	KotchetkovaZ. 	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	L'Essor intellectuel	L'Essor intellectuel	Brussel	1914-1918
EID2464	1.0	Le Peuple	1914-04-15 00:00:00	L'Italie: Rome, Naples, Florence et Venise	travel	Rome, Napels, Florence, Venetië	Italië	Europa	BernardHenri	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	Université populaire l'Essor intellectuel	L'Essor intellectuel	Brussel	1914-1918
EID2692	2.0	Le Progrès libéral	1915-04-09 00:00:00	Voyage aux Pyrénées	travel			Europa	DuportailLouis	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	maison communale	Hôtel Communal	Brussel	1914-1918
EID2975	1.0	Le Bruxellois	1916-04-20 00:00:00	Autour du Mont-Blanc	travel			Europa	RijmersHenri	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	l'Université populaire de Koekelberg	L'Essor intellectuel	Brussel	1914-1918
EID3006	1.0	Le Quotidien	1916-11-05 00:00:00	Du Zambèze au cap de Bonne-Espérance	travel			Afrika	Fontainas	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	la salle du conseil de la Maison communale	Hôtel Communal	Brussel	1914-1918
EID3529	1.0	Le Peuple	1922-02-09 00:00:00	Les Châteaux des bords de la Loire en Touraine	travel	Touraine	Frankrijk	Europa	DuportailLouis	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	hôtel communal	Hôtel Communal	Brussel	1922-1924
EID3677	2.0	Le Peuple	1922-02-26 00:00:00	L'horticulture aux Pays-Bas, en France, en Italie et en Suisse	maatschappelijk		Nederland, Italië, Frankrijk, Zwitserland	Europa	De BackerPierre	l'Essor intellectuel - Université populaire de Bruxelles-Ouest		Ecole Communale n°7	Brussel	1922-1924
EID3786	1.0	Le Peuple	1922-03-13 00:00:00	le développement du Katanga: Aspect, climat, populations, faune, agriculture, mines, voies d'accès, Elisabethville	maatschappelijk		Katanga	Afrika	RodigasEdgar Joseph Eugène Alvarez Émile	l'Essor intellectuel - Université populaire de Bruxelles-Ouest		Ecole Communale n°7	Brussel	1922-1924
EID3940	2.0	Le Peuple	1922-04-06 00:00:00	Au pays de Mireille et des toréadors	travel		Spanje	Europa	SchepersS.	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	l'école gardienne	Ecole gardienne 	Brussel	1922-1924
EID3960	2.0	Le Peuple	1922-04-13 00:00:00	L'attaque de Zeebrugge par la flotte anglaise, le jour de la Saint-Georges	maatschappelijk		België	Europa	StinglhamberG	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	hôtel communal	Hôtel Communal	Brussel	1922-1924
EID3980	1.0	Le Peuple	1922-04-24 00:00:00	La Corse, île de beauté	travel		Corsica	Europa	DuportailLouis	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	Ecole	Ecole Communale n°7	Brussel	1922-1924
EID4106	1.0	Le Soir	1922-06-15 00:00:00	"""""La Bataille de Waterloo"" avec projections lumineuses"""	geschiedenis		België	Europa	SchepersIvan	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	Ecole Gardienne	Ecole gardienne 	Brussel	1922-1924
EID4202	1.0	Le Peuple	1922-10-12 00:00:00	Les chasses aux grand fauves d'Afrique	maatschappelijk		Congo	Afrika	PauwelsHenri	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	hôtel communal	Hôtel Communal	Brussel	1922-1924
EID4254	1.0	Le Peuple	1922-10-26 00:00:00	La Catalogne (*entre le joug et la scic*)	travel	Catalonië	Spanje	Europa	DuportailLouis	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	hôtel communal	Hôtel Communal	Brussel	1922-1924
EID4319	1.0	Le Peuple	1922-11-09 00:00:00	Rome	travel	Rome	Italië	Europa	RijmersHenri	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	hôtel communal	Hôtel Communal	Brussel	1922-1924
EID4379	2.0	Le Peuple	1922-11-16 00:00:00	Une visite au Grand Saint-Bernard	travel		Zwitserland, Italië	Europa	SchepersIvan	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	l'école gardienne	Ecole gardienne 	Brussel	1922-1924
EID4413	2.0	Le Peuple	1922-11-23 00:00:00	Pays d'Annis et de Saintonge	travel	Saintonge	frankrijk	Europa	de CuvelierAdolphe Edouard Félix	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	hôtel communal	Hôtel Communal	Brussel	1922-1924
EID4660	3.0	Le Peuple	1922-12-28 00:00:00	Prague et la Tchécoslovaquie	travel	Praag	Tsjecho-Slowakije	Europa	FichefetJules	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	hôtel communal	Hôtel Communal	Brussel	1922-1924
EID4674	2.0	Le Peuple	1923-01-04 00:00:00	Le Hérou	travel	Luxemburg	België	Europa	BlanjeanGustave	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	Ecole gardienne	Ecole gardienne 	Brussel	1922-1924
EID4753	3.0	Le Peuple	1923-01-18 00:00:00	Venise, reine de l'Adriatique	travel	Venetië	Italië	Europa	PeetersAlbert	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	Ecole Gardienne	Ecole gardienne 	Brussel	1922-1924
EID5764	1.0	Le Soir	1923-10-06 00:00:00	"""Vienne"""	travel	Wenen	Oostenrijk	Europa	Demoulin J.-B.	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	l'Ecole communale n°7	Ecole Communale n°7	Brussel	1922-1924
EID5774	1.0	Le Soir	1923-10-11 00:00:00	"""De Madrid à Tanger"""	travel	Madrid, Tanger	Spanje, Marokko	Afrika	RijmersHenri	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	Hôtel Communal	Hôtel Communale	Brussel	1922-1924
EID5952	1.0	Le Peuple	1923-11-08 00:00:00	Le Hérou	travel	Luxemburg	België	Europa	BlanjeanGustave	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	Hôtel communal	Hôtel Communal	Brussel	1922-1924
EID5982	1.0	Le Soir	1923-11-11 00:00:00	"""Ce que reconte un glacier des Alpes"""	travel			Europa	SchepersIvan	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	Ecole communale n°7	Ecole Communale n°7	Brussel	1922-1924
EID6179	1.0	Le Soir	1923-12-06 00:00:00	"""Impressions d'Algérie"""	travel		Algerije	Afrika	RijmersHenri	l'Essor intellectuel - Université populaire de Bruxelles-Ouest		Ecole gardienne 	Brussel	1922-1924
EID6374	1.0	Le Peuple	1924-01-10 00:00:00	Florence, patrie des Dante, Cellini et Michel Ange	travel	Florence	Italië	Europa	PeetersAlbert	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	hôtel communal	Hôtel Communal	Brussel	1922-1924
EID6627	1.0	Le Peuple	1924-02-14 00:00:00	L'histoire de Belgique dans le cadre de l'histoire universelle	geschiedenis		België	Europa	OtletPaul 	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	hôtel communal	Hôtel Communal	Brussel	1922-1924
EID6858	1.0	Le Peuple	1924-03-23 00:00:00	L'Amérique du sud au nord (Panama, Cuba, New-York)	travel	New York	Panama, Cuba, Verenigde Staten	Amerika	FicherJules 	l'Essor intellectuel - Université populaire de Bruxelles-Ouest		Ecole Communale n°7	Brussel	1922-1924
EID7235	1.0	Le Peuple	1924-10-10 00:00:00	De Turin à Gènes par la Lombardie (1re causerie du cycle: impressions de l'Italie sententrionale)	travel	Turijn, Genua, Lombardije	Italië	Europa	PeetersAlbert	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	maison communale	Hôtel Communal	Brussel	1922-1924
EID7286	2.0	Le Peuple	1924-10-22 00:00:00	Les Grandes Ecoles de Peintures: Hubert et Jean Van Eyck. Le Polyptique de l'Agneau Mystique	kunst			Europa	DuportailLouis	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	maison communale	Hôtel Communal	Brussel	1922-1924
EID7405	1.0	Le Peuple	1924-11-13 00:00:00	La Forêt de Soignes	travel	Zoniënwoud	België	Europa	HallutAuguste	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	aux armes de Forest	Aux Armes de Forest	Brussel	1922-1924
EID7520	1.0	Le Peuple	1924-11-26 00:00:00	Aux confins du Désert	travel			Afrika	RijmersHenri	l'Essor intellectuel - Université populaire de Bruxelles-Ouest	aux armes de Forest	Aux Armes de Forest	Brussel	1922-1924
EID2515	1.0	Vlaamsche gazet van Brussel	1914-04-03 00:00:00	De Schoonheden van Antwerpen en de verfraaiingen sedert 1872	travel	Antwerpen	België	Europa	CornetteArthur	Liberale Propaganda	zaal der Cité	Stedelijke feestzaal	Antwerpen	1914-1918
EID262	2.0	Journal De Bruxelles	1902-11-13 00:00:00	Huit mois à Java	travel		Java	Azië	DierckxFrançois Petrus	Katholieken Kring	Cercle catholique		Rest	1902-1904
EID3792	2.0	Het Laatste Nieuws	1922-02-26 00:00:00	een reis naar Zwitserland	travel		Zwitserland	Europa	Van TichelenHendrik	Liberale Volksbond	"bovenzaal lokaal ""Gouden Leeuw"""	Gouden Leeuw	Antwerpen	1922-1924
EID3878	2.0	Het Laatste Nieuws	1922-02-26 00:00:00	Kongo	travel		Congo	Afrika	SiebenArthur	Liberale Volksbond	"bovenzaal lokaal ""Gouden Leeuw"""	Gouden Leeuw	Antwerpen	1922-1924
EID3890	1.0	Het Laatste Nieuws	1922-04-06 00:00:00	Katanga en zijn ekonomische ontwikkeling	maatschappelijk		Katanga	Afrika	SiebenArthur	Liberale Volksbond	Gouden Leeuw	Gouden Leeuw	Antwerpen	1922-1924
EID3911	1.0	Het Laatste Nieuws	1922-04-01 00:00:00	Onze kolonie	travel		Congo	Afrika		Liberale Volksbond	t Groot Gulden Kasteel	Groot Gulden Kasteel	Brussel	1922-1924
EID3926	3.0	Het Laatste Nieuws	1922-02-26 00:00:00	Kongo	maatschappelijk		Congo	Afrika	SiebenArthur	Liberale Volksbond	"bovenzaal lokaal ""Gouden Leeuw"""	Gouden Leeuw	Antwerpen	1922-1924
EID3982	3.0	Het Laatste Nieuws	1922-04-04 00:00:00	Katanga op aardrijkskundig en ekonomisch gebied	maatschappelijk		Katanga	Afrika	SiebenArthur	Liberale Volksbond	Het Groot Gulden Kasteel	Groot Gulden Kasteel	Brussel	1922-1924
EID6591	1.0	Het Laatste Nieuws	1924-02-10 00:00:00	De laatste aardbevingen in Japan	wetenschap		Japan	Azië		Liberale Volksbond	Koning Gambrinus	Gambrinus	Brussel	1922-1924
EID4609	1.0	Het Laatste Nieuws	1922-12-15 00:00:00	Zwitserland	travel		Zwitserland	Europa	Van TichelenHendrik	Liberale Volksvereeniging 'De Dageraad'	feestzaal der school nr 9	Ecole communale n°9	Brussel	1922-1924
EID7083	2.0	De Nieuwe Gazet	1924-06-27 00:00:00	De Antwerpsche stoeten door de eeuwen heen'	geschiedenis		België	Europa	BorrenbergenEmile	Liberale Volksvereeniging 'De Dageraad'	Frascati	Frascati	Antwerpen	1922-1924
EID3256	1.0	Het Vlaamsche Nieuws - Vlaamsche Gazet	1917-12-15 00:00:00	het voor Vlaanderen zoo belangrijke Kempische kolenbekken	maatschappelijk		België	Europa	WaternauxKarel	Liederavond voor het Volk	"lokaal ""Dupont"""	lokaal Dupont	Antwerpen	1914-1918
EID2403	2.0	Journal De Bruxelles	1914-03-31 00:00:00	le développement des grandes villes américaines	maatschappelijk		Verenigde Staten	Amerika	OtletPaul 	"Ligue ""Le plus grand Bruxelles"""	Patria	Patria	Brussel	1914-1918
EID5294	2.0	Het Laatste Nieuws	1923-03-19 00:00:00		maatschappelijk			Europa	Gillet	Ligue Bruxelles-Exposition 1930	gemeentehuis St-Pieters-Jette	Hôtel Communal	Brussel	1922-1924
EID5299	2.0	L'Indépendance Belge	1923-03-12 00:00:00	"""Tentoonstelling van 1930"" ""openbare vergadering, ingericht door het plaatselijk komiteit voor de Eeuwfeest-Tentoonstelling"" ""Voordracht met lichtbeelden"""	maatschappelijk		België	Europa		Ligue Bruxelles-Exposition 1930	la salle du Conseil de la Maison communale	Maison Communale 	Brussel	1922-1924
EID5591	1.0	Le Soir	1923-06-24 00:00:00	"""l'exposition de 1930"""	maatschappelijk		België	Europa	GilletP.	Ligue Bruxelles-Exposition 1930	Hôtel Communal 	Stadshuis	Brussel	1922-1924
EID6357	5.0	Het Laatste Nieuws	1924-01-07 00:00:00	Tentoonstelling te houden te Brussel in 1930 tot viering van onzen honderdjarige onafhankelijkheid	maatschappelijk		België	Europa		Ligue Bruxelles-Exposition 1930	Konferentiezaal van het gemeentehuis te Schaarbeek	Hôtel Communal	Brussel	1922-1924
EID6807	1.0	Het Laatste Nieuws	1924-04-12 00:00:00	Hoe ver staat het met de kwestie van de Tentoonstelling in 1930?	maatschappelijk		België	Europa		Ligue Bruxelles-Exposition 1930	Gemeentehuis	Ancien Hôtel communal	Brussel	1922-1924
EID4954	2.0	Le Soir	1923-02-07 00:00:00	"""voyages au pays du Bakubas"""	travel		Congo	Afrika	Dumont	Ligue Coloniale Belge 		Ecole primaire supérieure	Brussel	1922-1924
EID5986	1.0	Le soir	1923-11-12 00:00:00	"""La chasse aux grands fauves d'Afrique"" "	maatschappelijk		Congo	Afrika	PauwelsHenri	Ligue Coloniale Belge 	"Salle du ""Phare"""		Rest	1922-1924
EID3772	4.0	Le Soir	1922-03-10 00:00:00	"""""Le Trésor dispersé de la cambre"" (avec projections lumineuses)"""	travel			Europa	DesmarezGuillaume Napoléon Henri Léopold	Ligue des amis de la Cambre	l'hôtel Ravenstein	Hôtel Ravenstein	Brussel	1922-1924
EID4060	3.0	Le Peuple	1922-05-04 00:00:00	Les abbayes-soeurs de la forêt de Soignes	travel	Zoniënwoud	België	Europa	PierronAlexander	Ligue des amis de la Cambre	Hôtel Ravenstein	Hôtel Ravenstein	Brussel	1922-1924
EID764	1.0	Le Peuple	1903-06-06 00:00:00	"""la récente grève de Hollande (avec projections lumineuses)"""	maatschappelijk		Nederland	Europa	FischerFrans	Ligue des Femmes socialistes	Maison du Peuple	Maison du Peuple	Brussel	1902-1904
EID6646	1.0	L'Indépendance Belge	1924-02-19 00:00:00	la Tchécoslovaquie	travel		Tjecho-Slowakije	Europa	SiblikEmmanuel	Ligue des Patriotes				1922-1924
EID6289	1.0	Journal De Bruxelles	1923-12-09 00:00:00	le Mont Saint-Michel	travel	le Mont Saint-Michel	frankrijk	Europa		Ligue féminine	La ligue féminine		Rest	1922-1924
EID2418	1.0	Lloyd anversois : journal maritime emamant des courtiers de navires	1914-03-29 00:00:00	Anvers et Rotterdam au point de vue des armenents	travel	Antwerpen, Rotterdam	België, Nederland	Europa	DeckersE. 	Ligue maritieme belge	Institut maritime, la grande salle de la Chambre de Commerce d'Anvere (Bourse, 1r étage)	Handelsbeurs	Antwerpen	1914-1918
EID2469	1.0	Lloyd anversois : journal maritime emamant des courtiers de navires	1914-04-17 00:00:00	Anvers et Rotterdam au point de vue des armenents	travel	Antwerpen, Rotterdam	België, Nederland	Europa	DeckersE. 	Ligue maritieme belge	Institut maritime, la grande salle de la Chambre de Commerce d'Anvere (Bourse, 1r étage)	Handelsbeurs	Antwerpen	1914-1918
EID6473	1.0	Le Peuple	1924-01-24 00:00:00	Le brésil	travel		Brazilië	Amerika	van der BurchAdrien Edouard Guillaume Boudoin Marie graaf	Ligue Maritime	Union Coloniale	Union Coloniale	Brussel	1922-1924
EID6742	1.0	Le Peuple	1924-02-29 00:00:00	La vallée de l'Aa	travel	Poppel	België	Europa	Van HalterenE.	Ligue Maritime	l'union coloniale	Union Coloniale	Brussel	1922-1924
EID7529	1.0	Le Peuple	1924-11-30 00:00:00	Belgica	travel			Antartica	HennebicqLéon	Ligue Maritime	salle de cinéma voisine de la Porte de Namur		Rest	1922-1924
EID6993	4.0	Het Handelsblad	1924-04-11 00:00:00	het graf van Toet-Ankh-Amon	geschiedenis		Egypte	Afrika	CapartJean François Désiré	Ligue nationale belge contre la tuberculose	Stedelijke Feestzaal		Rest	1922-1924
EID8150	2.0	Le Peuple	1923-04-15 00:00:00	Ce que j'ai vu chez Tout-An-Khamon	geschiedenis		Egypte	Afrika	CapartJean François Désiré	Ligue nationale belge contre la tuberculose			Brussel	1922-1924
EID6638	2.0	Journal De Bruxelles	1924-02-07 00:00:00	l'Assistance médico-pédagogique aux enfants anormaux en Grande-Bretagne	maatschappelijk		Engeland	Europa	BoulangerF.	Ligue Nationale Belge d'Hygiène Mentale	la grand auditoire de l'Université	Université de Bruxelles	Brussel	1922-1924
EID1025	4.0	Le Nouveau Précurseur	1903-12-11 00:00:00	"""Un voyage dans le Tyrol"""	travel	Tyrol	Oostenrijk	Europa	LeclairCh.	Ligue vélocipédique belge	"""Salle des fêtes du local Taverne Alsacienne"""	Taverne Alsacienne	Antwerpen	1902-1904
EID3647	4.0	Journal De Bruxelles	1922-02-07 00:00:00	pitoresques contrées de la Savoie et du Dauphiné	travel	Savoie, Dauphiné	Frankrijk	Europa	De MeuseEmiel	Ligue vélocipédique belge	la salle de la Grande Harmonie	Grande Harmonie	Brussel	1922-1924
EID5457	1.0	Le Peuple	1923-04-17 00:00:00	les châteaux de la Loire	travel		Frankrijk	Europa	DemeuseEmiel	Ligue vélocipédique belge	local de la LVD	Ligue vélocipédique belge	Brussel	1922-1924
EID708	4.0	Het Handelsblad	1903-04-30 00:00:00	Spanje per rijwil	travel		Spanje	Europa	De MeuseEmiel	Ligue vélocipédique belge	Taverne Alsacienne	Taverne Alsacienne	Antwerpen	1902-1904
EID3362	1.0	Le Soir	1922-01-06 00:00:00	"""""La vie des Belges en Angleterre pendant la guerre"" (avec projections lumineuses)"""	maatschappelijk		Engeland	Europa	LambottePaul	l'Union anglo-belge	Université populaire de Forest	Aux Armes de Forest	Brussel	1922-1924
EID3450	1.0	Le Soir	1922-01-06 00:00:00	"""""Robert Burns and Scotland to-day"" (avec projections lumineuses)"""	travel		Schotland	Europa	Sorgue	l'Union anglo-belge	Salle Nouvelle	Salle Nouvelle	Brussel	1922-1924
EID3451	1.0	Le Peuple	1922-01-09 00:00:00	Robert Burns and Scotland to day	travel		Schotland	Europa	Sorgue	l'Union anglo-belge	"""à la Salle Nouvelle"""	Salle Nouvelle	Brussel	1922-1924
EID3713	1.0	Le Peuple	1922-03-03 00:00:00	Les Indes Anglaises	travel		India	Azië	van der BurchAdrien Edouard Guillaume Boudoin Marie graaf	l'Union anglo-belge	"Adres van ""secrétariat généal de l'Union anglo-belge"""	secrétariat généal de l'Union anglo-belge	Brussel	1922-1924
EID3740	1.0	Le Peuple	1922-03-03 00:00:00	Les Indes Anglaises	travel		India	Azië	van der BurchAdrien Edouard Guillaume Boudoin Marie graaf	l'Union anglo-belge	"Adres van ""secrétariat généal de l'Union anglo-belge"""	secrétariat généal de l'Union anglo-belge	Brussel	1922-1924
EID3798	1.0	Le Peuple	1922-03-03 00:00:00	Les Indes Anglaises	travel		India	Azië	van der BurchAdrien Edouard Guillaume Boudoin Marie graaf	l'Union anglo-belge	"Adres van ""secrétariat généal de l'Union anglo-belge"""	secrétariat généal de l'Union anglo-belge	Brussel	1922-1924
EID3854	1.0	Le Peuple	1922-03-03 00:00:00	Les Indes Anglaises	travel		India	Azië	van der BurchAdrien Edouard Guillaume Boudoin Marie graaf	l'Union anglo-belge	"Adres van ""secrétariat généal de l'Union anglo-belge"""	secrétariat généal de l'Union anglo-belge	Brussel	1922-1924
EID5062	1.0	Journal De Bruxelles	1923-02-19 00:00:00	l'embouteillage de Zeebrugge (23 avril 1918); Zeebrugge-Cabrugge, par son intérêt national et mondial Maritime Bruges	maatschappelijk		België	Europa	UtinglhamberC.	l'Union anglo-belge	Palais de Bruxelles	Palais du Cinquantenaire	Brussel	1922-1924
EID3914	2.0	Le Peuple	1922-04-02 00:00:00	La famine en Russie	maatschappelijk		Rusland	Europa	WautersArthur	L'Union des Syndicats Indépendants des Employés de Bruxelles		Salle du 'Lion d'Or'	Brussel	1922-1924
EID3870	2.0	Le Peuple	1922-03-27 00:00:00	La Jonction Nord-Midi	maatschappelijk		België	Europa	VinckEmile	L'Union des Villes et Communes belges 	Salle de l'union coloniale	Union Coloniale	Brussel	1922-1924
EID4027	2.0	L'Indépendance Belge	1922-05-06 00:00:00	la Jonction Nord-Midi/côtes esthétiques du problème	maatschappelijk		België	Europa	HortaVictor	L'Union des Villes et Communes belges 		Université Nouvelle	Brussel	1922-1924
EID4050	4.0	Le Peuple	1922-05-13 00:00:00	le problème de la Jonction	maatschappelijk		België	Europa	HortaVictor	L'Union des Villes et Communes belges 		Université Nouvelle	Brussel	1922-1924
EID4426	1.0	De Nieuwe Gazet	1922-11-27 00:00:00	"""voordracht over Italië"""	travel		Italië	Europa	ClaesAndreas Ernestus Josephus	Lust tot Vermaak	hun lokaal 'De Ton'	de Ton	Antwerpen	1922-1924
EID4428	2.0	De Nieuwe Gazet	1922-11-24 00:00:00	"""voordracht over Italië"""	travel		Italië	Europa		Lust tot Vermaak	De Ton	de Ton	Antwerpen	1922-1924
EID370	1.0	Het Laatste Nieuws	1903-01-17 00:00:00	oudheidkundige ontdekkingen op Creta	geschiedenis		Griekenland	Europa	De MotCharles Jean Emile Auguste Ernest	Maatschappij der Studenten van de Brusselse Hogeschool			Brussel	1902-1904
EID2370	2.0	Le Peuple	1914-03-24 00:00:00	Ce que l'Amérique a fait pour le livre	travel		Verenigde Staten	Amerika	OtletPaul 	Maison du Livre	Musée du Livre	Maison du Livre	Brussel	1914-1918
EID2988	3.0	Le Quotidien	1916-10-20 00:00:00	l'histoire du Musée Plantin d'Anvers	geschiedenis		België	Europa	DenucéJan	Maison du Livre	Palais du Midi (l'auditoite des cours publics, salle 17)	Palais du Midi	Brussel	1914-1918
EID4246	2.0	L'Indépendance Belge	1922-10-16 00:00:00	l'Histoire du livre et de l'imprimerie en Belgique/Illustration dans les Manuscript	geschiedenis		België	Europa	GasparCamille	Maison du Livre	Musée du Livre	Maison du Livre	Brussel	1922-1924
EID4367	3.0	Le Peuple	1922-11-12 00:00:00	L'evolution de la Typographie en Belgique jusqu'a la fin du Xve siècle (les Incunables)	geschiedenis		België	Europa	VincentAuguste	Maison du Livre	Musée du Livre	Maison du Livre	Brussel	1922-1924
EID4573	2.0	Le Peuple	1922-12-11 00:00:00	Les origines du livre illustré en Belgique	geschiedenis		België	Europa	Van BastelaerRené	Maison du Livre	Maison du Livre	Maison du Livre	Brussel	1922-1924
